cal_per_gesture,config,patient,n_cal,n_test_same,n_test_next,has_next_session,fit_time_s,same_acc,same_f1m,same_f1_rest,same_f1_close,same_f1_open,next_acc,next_f1m,next_f1_rest,next_f1_close,next_f1_open
18,patient_only,patient18,216,117,936,True,1.2337908744812012,0.8034188034188035,0.787387132323841,0.9873417721518987,0.7676767676767675,0.6071428571428571,0.7905982905982906,0.4613211250628935,0.46706586826347307,0.9168975069252077,0.0
18,grabmyo_cal,patient18,216,117,936,True,101.65392804145813,0.8290598290598291,0.8189915135044935,0.9873417721518987,0.7916666666666666,0.6779661016949152,0.7980769230769231,0.5373632790877205,0.6470588235294118,0.902919212491514,0.062111801242236024
18,patient_only,patient19,216,117,936,True,1.465088129043579,0.7094017094017094,0.6329966329966329,0.787878787878788,0.8444444444444443,0.2666666666666667,0.6549145299145299,0.38528847663315374,0.3561643835616438,0.7997010463378176,0.0
18,grabmyo_cal,patient19,216,117,936,True,99.78663396835327,0.8290598290598291,0.8215511324639669,1.0,0.7872340425531915,0.6774193548387096,0.8408119658119658,0.5683573114232406,0.6050420168067228,0.9156327543424319,0.18439716312056736
18,patient_only,patient20,216,117,936,True,1.1293189525604248,0.7948717948717948,0.7771428571428571,1.0,0.76,0.5714285714285713,0.8824786324786325,0.658420938037901,0.9176470588235294,0.9314896291640477,0.12612612612612611
18,grabmyo_cal,patient20,216,117,936,True,100.39475107192993,0.8803418803418803,0.8790697674418606,1.0,0.8372093023255814,0.8,0.8012820512820513,0.7153467465753426,1.0,0.8726027397260274,0.27343750000000006
18,patient_only,patient21,216,117,896,True,1.0622308254241943,0.8717948717948718,0.8703587769245947,0.951219512195122,0.8192771084337349,0.8405797101449275,0.37723214285714285,0.3889653760121308,0.5032258064516129,0.40688912809472555,0.25678119349005424
18,grabmyo_cal,patient21,216,117,896,True,110.9198088645935,0.9145299145299145,0.9131016042780749,1.0,0.8863636363636364,0.8529411764705882,0.34933035714285715,0.5203839390460558,1.0,0.3500557413600892,0.21109607577807848
18,patient_only,patient22,216,117,936,True,1.2138218879699707,0.9487179487179487,0.948563647358828,0.9397590361445783,0.9189189189189189,0.9870129870129869,0.9743589743589743,0.9485795454545455,0.975,0.9843749999999999,0.8863636363636364
18,grabmyo_cal,patient22,216,117,936,True,103.27346897125244,0.9658119658119658,0.965721819380356,1.0,0.945945945945946,0.951219512195122,0.7713675213675214,0.7485338737769732,0.9803921568627451,0.843587842846553,0.42162162162162165
18,patient_only,patient23,216,117,936,True,1.0551462173461914,0.9914529914529915,0.9914515863882952,1.0,0.9873417721518987,0.9870129870129869,0.9444444444444444,0.8733759046402726,1.0,0.9667943805874841,0.6533333333333333
18,grabmyo_cal,patient23,216,117,936,True,100.55763983726501,0.9743589743589743,0.9743209876543211,1.0,0.962962962962963,0.9600000000000001,0.9465811965811965,0.8642852849603905,0.962962962962963,0.9683544303797469,0.6615384615384616
18,patient_only,patient24,216,117,936,True,1.2405099868774414,0.8547008547008547,0.8505494505494505,1.0,0.8131868131868132,0.7384615384615384,0.8290598290598291,0.30218068535825543,0.0,0.9065420560747662,0.0
18,grabmyo_cal,patient24,216,117,936,True,102.17229795455933,0.8205128205128205,0.8136200716845878,1.0,0.7741935483870968,0.6666666666666667,0.8141025641025641,0.3059379412142215,0.0,0.8974056603773585,0.020408163265306124
18,patient_only,patient25,216,117,936,True,1.2674510478973389,0.7264957264957265,0.6771570025901653,0.9873417721518987,0.7037037037037037,0.3404255319148936,0.8846153846153846,0.6107772008720777,0.78,0.9424414927261229,0.10989010989010987
18,grabmyo_cal,patient25,216,117,936,True,102.18409323692322,0.6666666666666666,0.5555555555555555,1.0,0.6666666666666666,0.0,0.8482905982905983,0.6479618917630746,0.9936305732484078,0.909438775510204,0.04081632653061224
18,patient_only,patient26,216,117,936,True,1.0549919605255127,0.8888888888888888,0.8857142857142858,1.0,0.8571428571428571,0.8,0.6784188034188035,0.5613225687536173,0.6419753086419753,0.774869109947644,0.2671232876712329
18,grabmyo_cal,patient26,216,117,936,True,100.14839696884155,0.8461538461538461,0.8410326086956522,1.0,0.8043478260869565,0.71875,0.8365384615384616,0.7396751332365715,0.9290322580645162,0.8968307484828052,0.3931623931623932
18,patient_only,patient27,216,117,936,True,1.323615312576294,0.8717948717948718,0.8680232810667592,0.9870129870129869,0.8478260869565216,0.7692307692307693,0.9252136752136753,0.7772036958368734,0.9454545454545454,0.95625,0.42990654205607476
18,grabmyo_cal,patient27,216,117,936,True,100.92747712135315,0.9401709401709402,0.9399240798811684,1.0,0.9156626506024097,0.9041095890410958,0.8525641025641025,0.7421332709478691,0.9397590361445783,0.9079999999999999,0.3786407766990291
18,patient_only,patient28,216,117,936,True,1.4150021076202393,0.9829059829059829,0.9829045778412867,0.9870129870129869,0.9743589743589743,0.9873417721518987,0.8910256410256411,0.6534821135543157,0.5818181818181819,0.9386281588447652,0.44000000000000006
18,grabmyo_cal,patient28,216,117,936,True,100.93701910972595,0.9572649572649573,0.9572016460905349,1.0,0.9382716049382716,0.9333333333333333,0.9017094017094017,0.8312404855684314,0.9103448275862068,0.9440323668240054,0.639344262295082
18,patient_only,patient29,216,117,936,True,1.1394329071044922,0.7777777777777778,0.7585714285714286,1.0,0.74,0.5357142857142858,0.8931623931623932,0.6812841987716359,0.8666666666666666,0.9371859296482411,0.24000000000000002
18,grabmyo_cal,patient29,216,117,936,True,102.61320090293884,0.905982905982906,0.9052195526097764,1.0,0.8705882352941177,0.8450704225352113,0.8685897435897436,0.7998757196654912,0.9259259259259259,0.9168384879725086,0.5568627450980392
18,patient_only,patient30,216,117,936,True,0.9728577136993408,0.8461538461538461,0.8375,1.0,0.8125000000000001,0.7000000000000001,0.811965811965812,0.6587359342362374,0.5882352941176471,0.8879725085910652,0.5
18,grabmyo_cal,patient30,216,117,936,True,99.96860694885254,0.9145299145299145,0.9143045484508899,1.0,0.8648648648648648,0.878048780487805,0.5598290598290598,0.6049559552715481,0.9935483870967742,0.6655817737998372,0.15573770491803277
18,patient_only,patient31,216,117,936,True,1.529264211654663,0.8461538461538461,0.8392476793155911,0.7096774193548387,0.9870129870129869,0.8210526315789474,0.9209401709401709,0.7395929927647757,0.8079470198675496,0.9698870765370139,0.4409448818897638
